family_name,brochure_code,room_type,booking_id,customer_id,booked_date,departure_date,duration,pax,insurance_code,holiday_cost,destination_code
Lillicrap,V,Family,1172120,1695787,28JUL2012,25APR2013,14,4,0,"£6,730.14",NC
Steele,J,Family,1172169,1695966,19OCT2014,26JAN2015,14,5,0,"£4,211.30",IR
Fairchild,R,Double,1172170,1696115,07SEP2014,19NOV2014,12,2,1,"£2,298.02",VA
Paling,E,Family,1172185,1696160,05OCT2013,27JAN2014,12,5,0,"£3,606.02",SL
Kingman,K,Family,1172202,1696180,30DEC2012,28FEB2013,7,4,1,"£3,379.16",YW
Baldock,U,Dormitory,1172276,1696426,27JAN2014,15NOV2014,14,9,0,"£7,568.78",DL
Dexter,G,Single,1172287,1696458,13JAN2015,18MAR2015,7,1,1,£665.74,TE
Gooch,J,Family,1172345,1696574,20JUL2012,30APR2013,7,4,0,"£3,364.08",NE
Viccars,X,Double,1172364,1696767,19JAN2013,28JUL2013,7,2,1,£860.80,ZJ
Aves,G,Tripple,1172365,1696768,17JUN2016,09JUL2016,12,3,1,"£3,430.90",FL
Coggan,H,Double,1172537,1697223,08OCT2013,07DEC2013,14,2,1,"£2,667.82",QC
Horder,X,Double,1172634,1697365,18JUL2013,07OCT2013,7,2,0,£842.46,XL
Cobden,B,Family,1172756,1697542,08FEB2013,01MAY2013,14,5,1,"£4,210.38",DL
Lowsley,U,Double,1172782,1697631,27APR2016,28JUN2016,14,2,1,"£2,672.62",GA
Trott,M,Family,1172788,1697639,30APR2021,12JUN2021,14,4,1,"£3,380.66",XT
Wicksted,Y,Family,1172939,1697642,16DEC2013,06FEB2014,14,5,0,"£8,403.72",SJ
Challen,O,Family,1172946,1697696,17SEP2014,04NOV2014,12,4,0,"£4,570.64",UD
Jesty,A,Single,1173113,1697811,04FEB2022,16MAY2022,7,1,0,£858.68,SK
Bretherton,Q,Tripple,1173240,1697817,11SEP2013,03JAN2014,14,3,0,"£3,991.04",UK
Hornsby,I,Double,1173277,1697944,18JAN2013,10NOV2013,7,2,0,£852.20,UA
Copp,Y,Family,1173368,1698108,17JAN2013,02AUG2013,14,5,0,"£6,657.38",XV
Warder,C,Double,1173536,1698115,09NOV2014,30JAN2015,14,2,0,"£1,680.18",ZM
Warder,E,Double,1173612,1698115,06NOV2014,06JAN2015,14,2,0,"£2,675.90",TR
Mounsey,O,Double,1173657,1698125,18NOV2014,07FEB2015,7,2,1,"£1,348.18",UL
Frow,L,Double,1173687,1698167,03DEC2014,22SEP2015,12,2,1,"£1,444.68",DL
Gandy,J,Tripple,1173766,1698190,08NOV2012,26NOV2012,7,3,1,"£2,526.60",TM
Woombill,X,Single,1173775,1698281,05DEC2017,09JUN2018,7,1,1,£677.60,ZC
Pilbeam,K,Family,1173848,1698378,23JAN2014,14NOV2014,14,5,0,"£6,661.30",AE
Bryan,O,Double,1173920,1698528,09FEB2019,13FEB2019,14,2,1,"£3,365.24",SF
Keep,Q,Family,1173922,1698550,06JAN2013,09FEB2013,7,4,1,"£2,677.58",GW
Hollingsworth,X,Double,1173931,1698596,11JUN2011,21MAR2012,7,2,1,£857.28,CS
Scales,E,Family,1174032,1698737,16JUN2012,23JUN2012,14,5,0,"£6,654.08",TS
Gregory,A,Dormitory,1174095,1698738,04OCT2013,21JUL2014,12,7,0,"£10,094.76",MY
Curwen,A,Double,1174115,1699091,26JAN2015,15APR2015,7,2,1,"£1,346.04",ST
Beavis,T,Tripple,1174125,1699125,04DEC2015,12FEB2016,14,3,1,"£4,007.02",BX
Haye,U,Tripple,1174180,1699233,19SEP2012,17NOV2012,12,3,0,"£3,425.38",SO
Hambrook,N,Family,1174207,1699437,21JUN2014,10AUG2014,14,5,1,"£6,670.60",PT
Lester,E,Tripple,1174241,1699542,09DEC2014,26FEB2015,12,3,1,"£3,425.22",AV
Stevenson,D,Tripple,1174257,1699548,31JUL2019,05MAY2020,7,3,1,"£1,271.74",CS
Templeman,B,Double,1174284,1699811,02MAY2012,13AUG2012,12,2,0,"£1,451.90",WY
Baskerville,I,Tripple,1174441,1700154,14MAR2012,12SEP2012,7,3,0,"£2,010.42",OV
Cake,L,Family,1174483,1700166,12NOV2014,10AUG2015,14,5,0,"£8,415.76",KE
Penfold,Q,Dormitory,1174485,1700169,27FEB2012,06MAY2012,7,9,1,"£5,997.96",UP
Penfold,O,Double,1174619,1700169,28FEB2011,23MAR2011,7,2,1,"£1,335.36",UC
Armstrong,R,Tripple,1174640,1700231,28JAN2013,07MAY2013,14,3,0,"£4,000.58",CX
Clapham,S,Double,1174735,1700386,09JUN2014,21SEP2014,7,2,0,"£1,344.02",ZT
Stephenson,P,Double,1174844,1700514,09DEC2012,23MAR2013,14,2,1,"£3,374.02",MI
Stephenson,U,Dormitory,1174878,1700514,05DEC2014,22SEP2015,3,9,1,"£3,248.70",SZ
Tickell,U,Family,1174905,1700590,21JAN2013,12NOV2013,14,5,0,"£6,665.68",VE
Thirkell,P,Tripple,1174951,1700673,27JUN2016,28SEP2016,7,3,1,"£2,016.46",NS
Hemming,N,Tripple,1174985,1700779,13DEC2013,19MAR2014,12,3,0,"£3,432.72",QE
Crang,H,Single,1175019,1700805,26DEC2012,30DEC2012,7,1,0,£855.08,SP
Sellers,W,Single,1175177,1701098,22JUL2014,21SEP2014,14,1,0,"£1,345.96",FH
Cairns,M,Dormitory,1175188,1701225,12DEC2013,08APR2014,14,7,1,"£11,779.10",BJ
Darch,M,Family,1175361,1701235,14AUG2012,13SEP2012,7,5,0,"£3,331.10",UD
Sheringham,M,Family,1175404,1701260,30AUG2012,31MAY2013,7,5,1,"£3,345.66",XE
Henderson,G,Family,1175455,1701265,14DEC2012,03APR2013,7,4,0,"£2,671.70",MN
Norbury,Q,Family,1175542,1701276,13JUL2012,30OCT2012,7,5,0,"£3,341.18",AV
Attoe,H,Family,1175569,1701467,31JAN2015,16NOV2015,3,5,0,"£1,810.58",IS
Trott,A,Tripple,1175590,1701630,03FEB2013,04NOV2013,7,3,1,"£2,538.46",NG
Phillipson,P,Family,1175681,1701718,17JAN2015,22MAR2015,7,4,1,"£2,674.92",BF
Phillipson,Z,Tripple,1175832,1701718,24JAN2013,01MAY2013,12,3,0,"£3,423.28",UY
Earle,K,Single,1175855,1701874,09DEC2012,26JUN2013,7,1,0,£438.66,SL
Pipard,L,Single,1175974,1701909,25DEC2014,03OCT2015,12,1,1,"£1,157.18",FS
Kestle,S,Family,1176007,1702075,22NOV2014,22JAN2015,7,5,0,"£3,341.78",SO
Wroot,H,Tripple,1176099,1702088,02JAN2015,14MAR2015,7,3,1,"£1,271.60",AW
Wroot,Q,Double,1176136,1702088,05JAN2013,23MAR2013,7,2,0,"£1,332.70",QH
Brindle,A,Family,1176253,1702239,28NOV2013,30AUG2014,7,4,1,"£1,697.46",SD
Woolston,F,Double,1176260,1702304,16SEP2013,24OCT2013,14,2,0,"£2,669.72",TB
Oldknow,S,Double,1176372,1702452,14JUL2013,26APR2014,14,2,0,"£2,663.22",GZ
Oldknow,O,Family,1176378,1702452,10JUL2013,11JAN2014,7,4,0,"£1,684.62",ZH
Moule,N,Family,1176508,1702707,07DEC2013,22SEP2014,12,4,0,"£2,881.00",DG
Moule,U,Family,1176654,1702707,10DEC2012,23SEP2013,3,5,0,"£1,816.20",NC
Paget,U,Family,1176695,1702733,26OCT2012,07AUG2013,7,4,1,"£2,680.48",CQ
Elmitt,U,Family,1176702,1702799,19JAN2013,30APR2013,7,4,0,"£1,694.46",JE
Agar,X,Tripple,1176734,1703063,19NOV2013,06FEB2014,7,3,1,"£2,021.34",XU
Gribble,C,Family,1176938,1703066,01FEB2018,26AUG2018,7,5,0,"£4,218.74",NE
Suddaby,G,Family,1176942,1703205,03JAN2014,31JAN2014,7,5,1,"£3,346.60",OV
Hildred,A,Double,1176961,1703472,28MAR2017,26MAY2017,14,2,0,"£1,689.18",BR
Willis,Z,Tripple,1176990,1703660,06FEB2015,17AUG2015,7,3,0,"£2,010.12",XC
Willis,C,Family,1177002,1703660,12FEB2017,14NOV2017,7,5,0,"£3,329.18",DD
Young,Y,Family,1177061,1703696,10JAN2015,21FEB2015,14,5,1,"£6,661.76",CQ
Boulter,U,Family,1177069,1703778,10APR2018,08JAN2019,14,5,1,"£6,655.72",TG
Prettyjohn,P,Dormitory,1177090,1704009,28OCT2012,05AUG2013,7,9,1,"£6,001.66",GM
Meech,W,Double,1177102,1704057,11DEC2013,09JAN2014,14,2,0,"£2,667.04",QH
Bakewell,X,Dormitory,1177130,1704060,14JAN2013,29JAN2013,7,6,1,"£4,005.92",UR
Higson,W,Family,1177154,1704074,04FEB2015,09NOV2015,12,5,0,"£7,204.30",YW
Higson,T,Double,1177177,1704074,02FEB2015,14APR2015,7,2,0,"£1,333.02",QM
Bromage,D,Family,1177198,1704243,02NOV2012,21MAY2013,7,4,0,"£1,683.26",QJ
Walton,U,Tripple,1177255,1704270,07JUN2012,20MAR2013,7,3,0,"£2,010.54",KA
Straughan,D,Family,1177357,1704325,12NOV2012,13DEC2012,7,4,1,"£2,673.42",IN
Kilvington,M,Tripple,1177390,1704825,14APR2017,25JUN2017,14,3,0,"£4,005.80",PC
Abbott,W,Double,1177420,1704874,28OCT2013,07MAY2014,12,2,1,"£1,455.26",ZD
Hartnell,J,Double,1177527,1704934,08OCT2014,12DEC2014,12,2,0,"£2,295.12",UP
Tunnicliffe,X,Double,1177539,1704975,24JUN2014,22MAR2015,7,2,0,"£1,346.84",XE
Rippon,C,Double,1177566,1705048,24SEP2013,27JUN2014,7,2,1,"£1,338.54",QM
Catlow,T,Double,1177671,1705050,12APR2013,19JUN2013,7,2,0,"£1,332.48",QY
Kent,G,Tripple,1177700,1705053,02AUG2013,24MAY2014,12,3,0,"£2,171.20",DG
Bessent,H,Family,1177735,1705062,20DEC2013,10OCT2014,14,5,0,"£8,409.70",CU
Lovering,N,Dormitory,1177746,1705111,29OCT2012,11JAN2013,14,6,0,"£7,991.16",TA
Charnley,Z,Dormitory,1177822,1705122,12JAN2013,19MAR2013,3,9,0,"£3,256.74",BA
Shacklock,U,Double,1178053,1705160,14OCT2012,18DEC2012,14,2,1,"£2,683.50",XC
Hurley,E,Double,1178077,1705225,02JAN2014,22MAR2014,7,2,1,"£1,338.84",ML
Iqbal,B,Double,1178249,1705300,18JAN2013,11APR2013,12,2,1,"£2,896.74",MY
Whitwell,Z,Family,1178274,1705305,27JUL2013,11MAY2014,14,4,0,"£6,738.00",MT
Hollow,H,Dormitory,1178280,1705635,06JAN2015,24APR2015,7,6,1,"£5,044.06",TM
Wintle,X,Tripple,1178400,1705662,30AUG2014,14DEC2014,14,3,1,"£5,047.74",CM
O'donnell,L,Tripple,1178425,1705826,15APR2013,03FEB2014,7,3,0,"£1,997.04",BF
Tabor,N,Tripple,1178577,1705912,26FEB2017,20JUN2017,14,3,0,"£3,997.04",PC
Madeley,D,Double,1178672,1706051,22DEC2013,23JUN2014,14,2,1,"£1,692.98",XH
Suggitt,R,Double,1178693,1706236,17DEC2012,10OCT2013,7,2,0,"£1,341.40",LD
Houldsworth,W,Double,1178799,1706257,25MAR2014,31MAR2014,7,2,1,"£1,345.68",AN
Huband,Y,Tripple,1178996,1706345,02FEB2015,23AUG2015,14,3,0,"£5,058.38",NZ
Damerell,H,Tripple,1179042,1706471,29OCT2013,07FEB2014,7,3,1,"£2,013.78",PY
O'neill,S,Family,1179074,1706534,24AUG2014,04MAR2015,14,4,1,"£5,332.98",AG
Reader,L,Family,1179084,1706970,19JAN2014,27JUL2014,14,4,0,"£6,721.16",LP
Butler,B,Dormitory,1179086,1707173,08OCT2016,25NOV2016,14,6,1,"£5,049.04",XA
Earnshaw,Z,Double,1179087,1707207,15MAY2013,16JUL2013,7,2,0,"£1,332.52",XU
Langridge,L,Single,1179115,1707212,12NOV2012,30DEC2012,7,1,1,£676.12,XV
Blenkinsopp,R,Single,1179236,1707254,19DEC2012,28SEP2013,14,1,0,"£1,348.40",DC
Frearson,Y,Tripple,1179245,1707317,17APR2017,11AUG2017,7,3,0,"£2,000.42",XF
Allcorn,J,Double,1179252,1707413,17OCT2012,04AUG2013,7,2,1,"£1,349.48",TR
Whatley,A,Family,1179402,1707495,23OCT2012,20JUL2013,14,5,1,"£4,204.78",XJ
Henshaw,M,Single,1179499,1707535,16OCT2014,16JUL2015,7,1,1,£687.56,XU
Bramwell,O,Family,1179527,1707538,04JUN2014,14AUG2014,14,4,0,"£5,321.54",CO
Wade,C,Family,1179560,1707682,12JAN2013,14OCT2013,7,4,1,"£2,672.04",SR
Chennells,B,Dormitory,1179564,1707840,04DEC2012,11JAN2013,7,7,1,"£5,891.16",VN
Annable,M,Double,1179584,1708293,25JUL2012,09MAY2013,12,2,1,"£2,304.60",GQ
Mellor,Y,Family,1179677,1708298,15NOV2014,17AUG2015,7,5,1,"£3,344.30",TS
Shufflebottom,Q,Tripple,1179778,1708314,19DEC2012,28JAN2013,12,3,0,"£3,436.02",PU
Daubney,Y,Tripple,1180123,1708429,01DEC2014,01SEP2015,7,3,0,"£2,012.04",LM
Wanless,T,Double,1180133,1708669,03FEB2014,11APR2014,12,2,1,"£1,448.54",CN
Fifett,H,Family,1180136,1708722,21SEP2014,02APR2015,7,5,0,"£2,115.42",XG
Marley,U,Family,1180191,1708767,24JUL2012,21SEP2012,7,4,0,"£2,671.24",RJ
Perry,E,Double,1180279,1708891,12DEC2012,24DEC2012,7,2,1,"£1,354.38",PU
Jesty,M,Double,1180309,1709049,15OCT2012,11DEC2012,7,2,0,"£1,341.92",KK
Pallister,B,Double,1180323,1709194,03AUG2017,19FEB2018,14,2,0,"£2,669.26",DU
Ashman,W,Double,1180331,1709891,05OCT2014,07APR2015,14,2,1,"£2,680.20",LB
Bossom,K,Double,1180522,1710047,11JAN2015,12OCT2015,3,2,1,£374.10,CY
Bessent,X,Tripple,1180536,1710355,20JAN2013,07NOV2013,7,3,0,"£2,531.78",VN
Gimson,F,Family,1180588,1710466,25JUN2012,10OCT2012,7,5,0,"£3,337.08",ST
Strickland,S,Double,1180710,1710629,15SEP2014,06JAN2015,14,2,1,"£1,702.90",ZV
Franklin,M,Tripple,1180830,1710654,23OCT2013,22JUL2014,14,3,0,"£3,991.32",ZT
Franklin,R,Family,1180848,1710654,26OCT2013,05JAN2014,14,4,1,"£6,722.98",NP
Langridge,X,Family,1180857,1711030,24OCT2014,16AUG2015,7,4,1,"£1,692.98",TH
Langridge,F,Family,1180867,1711030,27OCT2014,07AUG2015,14,5,0,"£4,209.28",SL
Langridge,V,Family,1180921,1711030,26OCT2013,06JAN2014,7,5,1,"£3,343.98",HY
Malkin,S,Family,1181039,1711042,14JAN2015,25FEB2015,7,5,0,"£3,338.10",UL
Dawkins,S,Family,1181099,1711095,02FEB2015,10AUG2015,7,5,0,"£3,338.50",IN
Godden,I,Single,1181104,1711165,26SEP2013,07OCT2013,7,1,1,£686.74,CG
Pegg-E,O,Double,1181142,1711177,05JAN2017,11MAR2017,14,2,0,"£2,677.12",LC
Clavell,S,Family,1181200,1711263,24SEP2015,12OCT2015,12,5,1,"£5,707.62",XE
Clavell,K,Tripple,1181354,1711263,27SEP2013,03DEC2013,14,3,0,"£4,006.12",ST
Siddons,F,Double,1181360,1711538,08JUL2013,31JUL2013,7,2,0,£854.64,XA
Rushworth,F,Tripple,1181383,1711699,14DEC2013,03OCT2014,3,3,1,"£1,084.56",IS
Griffiths,D,Family,1181406,1711799,31JAN2014,25FEB2014,14,5,0,"£6,659.86",UR
Griffiths,S,Dormitory,1181417,1711799,28JAN2014,26OCT2014,3,9,0,"£2,575.58",XV
Diplock,V,Double,1181424,1711864,24OCT2013,30OCT2013,14,2,1,"£2,673.62",XC
Burton,C,Tripple,1181739,1711918,24MAY2012,22NOV2012,7,3,1,"£2,002.62",ZT
Kinsley,D,Tripple,1181809,1712102,27JAN2015,06NOV2015,7,3,0,"£2,011.52",XU
Basnett,J,Family,1181939,1712105,06DEC2013,18MAR2014,7,4,0,"£2,671.46",LM
Basnett,L,Family,1181959,1712105,09DEC2014,22MAR2015,14,4,1,"£3,364.86",CY
Rounthwaite,R,Double,1182158,1712126,15JAN2013,17FEB2013,14,2,0,"£3,379.00",EC
Follows,U,Family,1182284,1712152,31OCT2014,24FEB2015,7,5,0,"£4,206.10",LP
Thwaites,B,Tripple,1182373,1712458,19NOV2013,11SEP2014,12,3,1,"£4,333.06",VT
Thwaites,K,Family,1182521,1712458,17NOV2012,27AUG2013,7,4,0,"£2,673.18",LB
Hicken,E,Family,1182627,1712720,22OCT2013,09FEB2014,14,5,0,"£6,661.54",LM
Hakin,W,Family,1182667,1712894,05NOV2018,07MAY2019,14,4,0,"£6,723.96",RK
Trueman,V,Tripple,1182686,1712942,25OCT2015,24NOV2015,14,3,1,"£5,062.52",MI
Trueman,M,Family,1182773,1712942,26OCT2016,16JAN2017,14,5,0,"£6,653.82",DR
Soames,B,Tripple,1182777,1712950,25JUN2014,14SEP2014,7,3,1,"£2,013.04",SG
Jesson,P,Dormitory,1182785,1713062,10NOV2014,13MAY2015,7,9,0,"£5,988.58",UC
Wakeham,P,Family,1182853,1713067,25DEC2014,10OCT2015,12,4,0,"£5,775.24",KR
Kempson,I,Family,1182896,1713163,28DEC2013,16MAR2014,14,5,0,"£8,411.72",SP
Waring,B,Family,1182911,1713273,14JAN2015,07MAY2015,12,5,0,"£7,206.08",SA
Waring,J,Dormitory,1182993,1713273,14JAN2014,03APR2014,12,9,0,"£10,262.20",PT
Lander,M,Double,1183018,1713306,19DEC2014,28DEC2014,7,2,0,£850.30,LN
Rainbird,H,Dormitory,1183143,1713519,10SEP2017,02APR2018,7,7,0,"£2,955.64",XT
Wyles,R,Double,1183164,1713563,19NOV2012,10SEP2013,14,2,1,"£3,375.38",NT
Rivett,N,Double,1183283,1713668,30APR2012,11NOV2012,7,2,0,"£1,332.96",LF
Verran,Z,Family,1183290,1713679,17DEC2014,03MAR2015,7,5,0,"£3,338.92",LE
Verran,C,Family,1183349,1713679,11DEC2014,01MAR2015,7,4,1,"£2,674.50",UD
Chattaway,V,Tripple,1183365,1713719,05JAN2019,17OCT2019,14,3,0,"£5,047.70",SJ
Gardiner,Y,Family,1183374,1713763,28JUN2014,30AUG2014,3,5,0,"£1,810.14",NC
Ovendon,D,Tripple,1183415,1713861,13JAN2014,30OCT2014,7,3,1,"£1,278.04",XG
Sherrill,S,Double,1183469,1714386,01JAN2015,14OCT2015,7,2,1,"£1,700.16",MK
Sherrill,Q,Tripple,1183505,1714386,31DEC2012,07MAR2013,7,3,0,"£1,269.90",XW
Burch,O,Single,1183531,1714639,22JUN2013,10AUG2013,14,1,1,"£1,344.90",FL
Hardcastle,A,Family,1183600,1714672,05SEP2017,07JUN2018,14,5,1,"£4,214.06",XJ
Denman,X,Tripple,1183619,1714848,29DEC2012,20MAR2013,12,3,0,"£2,168.68",GY
Hesmondhalgh,S,Tripple,1183702,1715021,02DEC2014,09SEP2015,7,3,1,"£1,268.40",BR
Ashling,S,Family,1183992,1715130,30NOV2016,31DEC2016,7,5,1,"£2,116.68",BN
Pavey,T,Tripple,1184082,1715195,23APR2012,23JUN2012,7,3,0,"£1,264.66",XS
Codling,H,Family,1184115,1715220,14JUN2014,04JUL2014,14,4,0,"£3,368.28",DG
Wyndham,O,Family,1184182,1715280,26JUN2013,07APR2014,7,4,0,"£2,667.46",MZ
Meatyard,W,Double,1184204,1715337,09OCT2012,25JUL2013,7,2,1,"£1,693.94",VN
Dicker,B,Double,1184329,1715628,07FEB2014,11NOV2014,3,2,1,£733.36,EC
Dicker,T,Family,1184362,1715628,28JAN2015,27FEB2015,14,4,1,"£5,335.72",QN
Shackleton,D,Double,1184428,1715799,23OCT2014,27JUL2015,14,2,0,"£2,671.40",KF
Shackleton,Z,Family,1184440,1715799,20OCT2014,08AUG2015,7,4,0,"£3,376.50",BB
Ing,U,Dormitory,1184463,1715836,28DEC2014,28FEB2015,7,6,0,"£5,054.90",BO
Courthope,H,Family,1184588,1715868,02FEB2012,07MAY2012,14,4,1,"£5,335.58",GQ
Cuss-E,Q,Family,1184601,1715995,13JAN2013,19APR2013,7,4,1,"£2,682.48",SE
Eatwell,V,Family,1184747,1716321,04JAN2015,13APR2015,14,5,0,"£6,650.26",GZ
Pickering,B,Tripple,1184797,1716379,18JUL2010,24APR2011,14,3,0,"£2,521.70",ZE
Anketell,A,Dormitory,1184896,1716693,06MAR2016,10MAY2016,12,9,1,"£12,971.66",RK
Hayward,O,Double,1184977,1716712,24DEC2013,13OCT2014,14,2,1,"£2,666.48",QN
Barnett,H,Single,1185066,1716782,02FEB2014,06MAR2014,14,1,1,"£1,346.78",BU
Foll,L,Family,1185111,1716896,19JAN2015,30MAR2015,7,4,1,"£2,670.84",BD
Craze,E,Family,1185126,1717141,03DEC2014,13FEB2015,7,4,1,"£3,376.90",TI
Shackell,S,Double,1185144,1717243,13MAR2016,25SEP2016,14,2,0,"£2,660.88",UB
Whittleton,Q,Family,1185159,1717490,06NOV2013,10MAY2014,7,4,1,"£2,671.00",ST
Nixon,B,Double,1185323,1717552,18JAN2013,25JAN2013,3,2,0,£360.08,BG
Burrough,Q,Family,1185465,1717590,19MAR2018,26MAY2018,12,4,0,"£4,572.98",UX
Handford,B,Family,1185477,1717650,18JAN2015,30OCT2015,7,5,0,"£3,332.64",LY
Handford,S,Double,1185574,1717650,15JAN2013,25JAN2013,7,2,0,£842.72,SC
Lester,K,Double,1185597,1717803,23NOV2014,24AUG2015,14,2,1,"£1,696.34",LL
Saint,L,Family,1185604,1717812,23APR2019,30JAN2020,7,5,1,"£4,216.02",BH
Hollins,B,Family,1185672,1717932,10JAN2014,08MAR2014,7,4,0,"£2,665.74",TS
Quick,K,Double,1185749,1717967,18JAN2012,09AUG2012,3,2,1,£578.98,QH
Quick,T,Dormitory,1185756,1717967,16JAN2014,22JUL2014,7,9,0,"£3,798.08",XG
Quick,G,Tripple,1185779,1717967,20JAN2014,21OCT2014,7,3,1,"£1,270.34",CN
Tribe,W,Family,1185873,1718093,21DEC2013,13JAN2014,7,4,0,"£3,372.28",GC
Geary,N,Tripple,1185913,1718095,03FEB2013,10MAY2013,14,3,1,"£3,997.88",LC
Buller,B,Double,1185953,1718138,25JAN2014,11APR2014,7,2,0,"£1,345.32",QE
Hargreaves,K,Family,1185987,1718167,04OCT2014,10DEC2014,12,4,0,"£4,577.28",AM
Hargreaves,F,Family,1186027,1718167,05OCT2013,22NOV2013,12,4,0,"£4,576.76",WG
Attoe,N,Family,1186118,1718323,13NOV2014,13FEB2015,14,5,1,"£8,404.62",NP
Pantall,C,Single,1186126,1718381,30SEP2018,31MAR2019,7,1,0,£436.18,BG
Joyce,P,Family,1186210,1718398,21AUG2017,09OCT2017,12,5,1,"£5,720.90",BX
Joyce,N,Tripple,1186227,1718398,16AUG2016,17MAY2017,14,3,1,"£4,000.04",PS
Ing,H,Family,1186283,1718567,23JUN2012,16OCT2012,7,4,1,"£1,684.92",XR
Mytton,J,Tripple,1186368,1718673,20JAN2013,01NOV2013,7,3,1,"£1,269.10",XS
Stone,Z,Double,1186407,1718886,07DEC2013,03JAN2014,14,2,0,"£2,677.42",MZ
Gough,T,Dormitory,1186531,1719196,05DEC2018,22JUN2019,12,6,0,"£6,844.44",QC
Burkitt,E,Single,1186604,1719360,18AUG2014,27OCT2014,7,1,1,£678.18,CX
Stunt,E,Tripple,1186617,1719491,14JAN2018,19JAN2018,12,3,1,"£4,344.50",ND
Keep,D,Dormitory,1186683,1719805,22SEP2012,14DEC2012,14,6,1,"£7,987.92",DU
Sands,W,Family,1186705,1719897,30SEP2013,31OCT2013,12,4,1,"£2,894.02",BN
Bodle,I,Family,1186872,1720152,15NOV2013,28MAY2014,7,5,0,"£4,201.22",KE
Pickersgill,O,Family,1186891,1720166,09FEB2015,02MAR2015,14,5,0,"£6,668.82",AN
Pengelly,X,Family,1186922,1720280,18NOV2012,13JAN2013,7,4,0,"£1,697.82",EX
Nickem,G,Double,1186975,1720541,01JAN2017,13JAN2017,14,2,1,"£2,668.84",AE
Welch,M,Tripple,1187006,1720641,01SEP2014,16MAR2015,14,3,0,"£2,526.86",UV
Morris,P,Family,1187009,1720758,04DEC2012,11SEP2013,14,4,0,"£6,730.78",MI
Richardson,I,Tripple,1187111,1720794,27JAN2014,21MAR2014,7,3,0,"£1,271.34",QT
Galtey,J,Single,1187149,1721017,07JUN2012,07MAR2013,14,1,1,"£1,352.04",WG
Purefoy,D,Double,1187189,1721060,28DEC2014,28JUN2015,7,2,0,"£1,347.38",ZC
Holton,E,Family,1187241,1721069,09OCT2013,24JUL2014,7,5,1,"£3,333.04",MP
Ayloffe,W,Double,1187342,1721229,04NOV2014,26FEB2015,14,2,1,"£3,368.52",MI
Bloor,R,Tripple,1187482,1721411,04NOV2012,14JAN2013,14,3,1,"£2,541.04",XL
Hebditch,D,Tripple,1187492,1721496,31AUG2013,07NOV2013,14,3,1,"£5,062.58",BZ
Power,H,Family,1187525,1721610,20DEC2014,10MAR2015,14,4,1,"£5,345.72",UB
Power,V,Single,1187585,1721610,25DEC2012,03FEB2013,7,1,0,£428.80,SV
Buller,M,Double,1187610,1721666,03DEC2014,21FEB2015,7,2,0,£857.98,BR
Gwilt,R,Family,1187659,1721774,10DEC2012,18SEP2013,14,5,1,"£6,675.66",MA
Vale,L,Tripple,1187791,1721801,18NOV2014,08FEB2015,12,3,0,"£4,322.56",PN
Vale,Y,Family,1187803,1721801,20NOV2012,13SEP2013,12,4,0,"£4,561.14",XE
Tew,E,Double,1187881,1721857,30JAN2013,18NOV2013,7,2,0,"£1,684.92",BO
Ensor,B,Family,1187925,1721949,17JAN2016,28FEB2016,7,5,0,"£3,326.18",AM
Arkell,N,Dormitory,1188027,1721975,19DEC2014,24MAR2015,12,6,0,"£6,848.14",BM
Arkell,A,Double,1188109,1721975,21DEC2013,09JAN2014,12,2,1,"£2,286.42",BC
Fleming,Z,Dormitory,1188137,1722125,03DEC2012,13SEP2013,7,9,0,"£6,000.20",PC
Hayward,C,Family,1188198,1722144,22JUL2012,08SEP2012,3,4,1,"£1,150.44",MG
Deverell,H,Family,1188225,1722167,23DEC2012,02OCT2013,7,4,0,"£2,670.68",RD
Hewitt,N,Tripple,1188269,1722284,14OCT2016,01JAN2017,12,3,1,"£2,173.44",XL
Style-S,R,Family,1188402,1722375,04NOV2013,13MAY2014,14,4,1,"£5,330.62",ZT
Sims,C,Family,1188439,1722400,27JUL2012,29JAN2013,7,5,1,"£3,339.08",QF
Woodall,U,Tripple,1188467,1722406,08OCT2012,07APR2013,14,3,0,"£4,004.84",OY
Warden,P,Double,1188518,1722410,13DEC2013,13SEP2014,12,2,0,"£1,456.02",IR
Warden,P,Dormitory,1188538,1722410,18DEC2013,18JAN2014,14,6,0,"£5,050.34",IR
Girling,G,Dormitory,1188573,1722469,13JAN2013,29OCT2013,14,9,0,"£7,565.60",AR
Clapham,P,Single,1188610,1722483,07JAN2015,26JUL2015,7,1,0,£670.48,QE
Utting,L,Family,1188705,1722652,09JAN2014,27OCT2014,14,4,0,"£6,726.66",IS
Woodings,H,Double,1188735,1722945,16JAN2014,06APR2014,7,2,1,"£1,338.14",XC
Prebble,G,Double,1188839,1723027,24AUG2013,23MAY2014,7,2,1,£856.48,TH
Gulliver,A,Family,1188901,1723133,06NOV2013,19MAY2014,7,5,0,"£3,328.74",XE
Lyons,K,Tripple,1188905,1723152,15AUG2012,10DEC2012,12,3,0,"£3,423.94",MO
Sankey,M,Family,1188944,1723163,15NOV2013,22MAY2014,7,5,0,"£4,209.52",GC
Sankey,P,Dormitory,1188990,1723163,15NOV2013,13DEC2013,7,9,0,"£5,988.84",QM
Dethwright,Z,Family,1188999,1723171,01MAR2015,29NOV2015,7,4,1,"£2,684.80",BD
